Participant,Survey,Platform,File_date,Thirty_plus,Incomplete,Do_not_know,Correlation
R_0vcb2l7pKaKK4lb,List 9,Mturk,31-Jan-20,FALSE,0.002272727,0.036363636,0.715367775
R_1oyTbAbZmUguwCg,List 9,Mturk,31-Jan-20,FALSE,0,0.111363636,-0.26642114
R_pN84sqGoLyWM6DT,List 9,Mturk,31-Jan-20,FALSE,0,0.022727273,0
R_274e3nWXeEZueeu,List 9,Mturk,31-Jan-20,FALSE,0,0.004545455,0.953749194
R_Qm0zs18z1hzmSGZ,List 9,Mturk,31-Jan-20,FALSE,0.006818182,0.004545455,0.714244254
R_2aOHKxvwRNhy5vd,List 9,Mturk,31-Jan-20,FALSE,0.002272727,0.111363636,-0.339203647
R_27pqVzLbfaGakQw,List 9,Mturk,31-Jan-20,FALSE,0,0.015909091,-0.368738194
R_2CIKoCfoHNaGNB0,List 9,Mturk,31-Jan-20,FALSE,0,0,0.939997575
R_2QWjAsP7tD95CJe,List 9,Mturk,31-Jan-20,FALSE,0,0.190909091,0.419515499
R_3rOJ40H7qgLsBid,List 9,Mturk,31-Jan-20,FALSE,0,0.134396355,0.686417987
R_1Cvloni3FptHzEx,List 9,RPS,18-Mar-20,FALSE,0,0.095671982,0.882485087
R_TdudT6loHmYwyWt,List 9,RPS,18-Mar-20,FALSE,0,0.086363636,0.34661647
R_2sZ3vbOwFQWAJXC,List 9,RPS,18-Mar-20,FALSE,0,0,0.088886789
R_3P7h5327FI0IFFZ,List 9,RPS,18-Mar-20,FALSE,0,0.075,0.73756226
R_PBVtxKrEZLPeZKV,List 9,RPS,18-Mar-20,FALSE,0,0.034090909,0.539329176
R_2D2pPFB6qKOkV5a,List 9,RPS,18-Mar-20,TRUE,0.002272727,0,NA
R_2CqzWsP2xT5edfJ,List 9,RPS,18-Mar-20,FALSE,0,0.302272727,0.824750637
R_3Gx2KWzFC8PiwKV,List 9,RPS,18-Mar-20,TRUE,0.006818182,0.604545455,NA
R_1QaAcX2LHzhXrIf,List 9,RPS,18-Mar-20,FALSE,0.004545455,0.170454545,0.42819488
R_3ozvOMTzZJedB1b,List 9,RPS,18-Mar-20,TRUE,0,0.018181818,NA
R_1H5yIDrLsvaXKvl,List 9,RPS,18-Mar-20,FALSE,0.002272727,0.054545455,0.716450442
R_1o7oBtJ34lR5ZCb,List 9,RPS,18-Mar-20,FALSE,0.129545455,0.009090909,-0.305579393
R_1KwJ4DKA411Z6R3,List 9,RPS,18-Mar-20,TRUE,0.861363636,0.011363636,NA
R_2SkllocvI7tObAk,List 9,RPS,18-Mar-20,TRUE,0.086363636,0.620454545,NA
R_1z5zLJryf1jBrCF,List 9,RPS,25-Mar-20,TRUE,0.256818182,0,NA
R_1rAPcoj2YAVWN3L,List 9,RPS,25-Mar-20,FALSE,0.061363636,0.011363636,0.424539161
R_w0oeYzCKQFFxIKR,List 9,RPS,25-Mar-20,FALSE,0,0.531818182,0.73907659
R_1cSAcAxguQuSfBn,List 9,RPS,25-Mar-20,FALSE,0.002272727,0.343181818,0.769622589
R_2dsRZEIDmi4VWkT,List 9,RPS,25-Mar-20,FALSE,0.002272727,0.009090909,0.157047415
R_3EQ2YHg8YGGp2az,List 9,RPS,25-Mar-20,FALSE,0,0.063636364,0.708916829
R_1MQUpcTW5hLIaNm,List 9,RPS,25-Mar-20,TRUE,1,0,NA
R_SBEfxdkLpzHhMtz,List 9,RPS,25-Mar-20,FALSE,0,0,0.64336711
R_85JRcNKJw1LT877,List 9,RPS,25-Mar-20,FALSE,0.127272727,0.309090909,0.806996944
R_2YaCuyjVeLp8EgC,List 9,RPS,25-Mar-20,FALSE,0.004545455,0.193181818,0.760646756
R_BAjSQOdCPQGTP69,List 9,RPS,25-Mar-20,FALSE,0.065909091,0.134090909,0.849510981
R_3e3RUCouMCqU7tD,List 9,RPS,25-Mar-20,FALSE,0,0.097727273,0.221506469
R_3G1FWosdYQiMySk,List 9,RPS,25-Mar-20,TRUE,0.393181818,0.043181818,NA
R_1PXo3SUl0dv5EGK,List 9,RPS,25-Mar-20,FALSE,0,0,0.111621489
R_xx5AUsB5MoLcSiJ,List 9,RPS,25-Mar-20,FALSE,0,0.027334852,0.59991367
R_20YBMnaYWgDW0T7,List 9,RPS,25-Mar-20,TRUE,0.252272727,0.134090909,NA
R_2WvvbFn4HAFa6NI,List 9,RPS,25-Mar-20,FALSE,0,0.265909091,0.787346917
R_1LilAcjVcZbLLTG,List 9,RPS,02-Apr-20,FALSE,0,0.252272727,0.833187997
R_3fBiz7d6YGzFjex,List 9,RPS,02-Apr-20,FALSE,0,0,0.37963351
R_3CKs0gK7yDPG4OI,List 9,RPS,02-Apr-20,FALSE,0,0.111363636,0.741084852
R_31z2JPrGfBqEs59,List 9,RPS,02-Apr-20,FALSE,0,0.363636364,0.759059092
R_1l4ggxzD7nIFR1A,List 9,RPS,02-Apr-20,FALSE,0,0.197727273,0.58804365
R_1NE1Yw6Wjb6Tb8Y,List 9,RPS,02-Apr-20,FALSE,0,0.038636364,0.411361361
R_1pFPiudDEfmP76T,List 9,RPS,02-Apr-20,FALSE,0,0.120728929,0.839366455
R_A5HHLUKVHE0e1Ud,List 9,RPS,02-Apr-20,FALSE,0.002277904,0.041002278,0.688661762
R_2vZAryyaRiJ6PU9,List 9,RPS,02-Apr-20,FALSE,0,0.375,0.878312302
R_6o2oinWmLJQNlWV,List 9,RPS,02-Apr-20,FALSE,0.045454545,0.004545455,-0.087850404
R_1M4LjDYs75Plngx,List 9,RPS,02-Apr-20,FALSE,0,0.075,0.368986709
R_09E2jMmul7dLASl,List 9,RPS,02-Apr-20,FALSE,0,0.197727273,0.698708906
R_1CEIi6jdEUcdwf3,List 9,RPS,02-Apr-20,TRUE,0.002272727,0.384090909,NA
R_2CrI14qVD0knIoo,List 9,RPS,02-Apr-20,FALSE,0.004555809,0.059225513,0.824045424
R_2TCeLO7lFnXRkpq,List 9,RPS,02-Apr-20,FALSE,0,0.006818182,0.338850776
R_wMBkUcvGMq78P2V,List 9,RPS,24-Apr-20,FALSE,0,0.408163265,0.094933315
R_3PLcQVburoly1Jb,List 9,RPS,24-Apr-20,FALSE,0.034013605,0,0.023546689
R_1dKqazp4dD4i4L8,List 9,RPS,24-Apr-20,FALSE,0.006818182,0.011363636,0.209465773
R_77jUS5XL2fZnDLX,List 9,RPS,24-Apr-20,FALSE,0,0.299319728,0.662991467
R_erZkFpbBO3DgWZP,List 9,Prolific,04-Jun-20,FALSE,0,0.075,0.796724066
R_1P67SjvTaPlQlHR,List 9,Prolific,04-Jun-20,FALSE,0,0.006818182,0.228244424
R_3n6i4qBybCtnQBY,List 9,Prolific,04-Jun-20,FALSE,0,0.102505695,0.794431361
R_2ARJNc26jrox9F7,List 9,Prolific,04-Jun-20,FALSE,0.004545455,0.009090909,0.040721755
R_2soCn78rOgStSJX,List 9,Prolific,04-Jun-20,FALSE,0,0.045454545,0.719334959
R_3lrXL4pLtirLUA4,List 9,Prolific,04-Jun-20,FALSE,0,0.034168565,0.740593697
R_s5UiGrynfCJh5HH,List 9,Prolific,04-Jun-20,FALSE,0,0.2,0.657017166
R_25HKPJmUWSqN5D6,List 9,Prolific,04-Jun-20,FALSE,0,0.106818182,0.539540292
R_2CslKRRfpwWwVtX,List 9,Prolific,04-Jun-20,FALSE,0,0.052272727,0.589980871
R_2doU8ujxTLCpIpy,List 9,Prolific,04-Jun-20,FALSE,0,0.254545455,0.840475199
R_1FQXpwdDPtcocGm,List 9,Prolific,04-Jun-20,FALSE,0,0.054545455,0.674061733
R_SPPAhVkDPgikeqJ,List 9,Prolific,04-Jun-20,FALSE,0,0.031818182,0.784725685
R_2BkSU2mKeM1IUJb,List 9,Prolific,04-Jun-20,FALSE,0,0.090909091,0.795741525
R_3nv0KUpxY0OF1Su,List 9,Prolific,04-Jun-20,FALSE,0.015909091,0.095454545,0.358569904
R_3GpwcsvrTK6ceRx,List 9,Prolific,04-Jun-20,FALSE,0,0.161363636,0.526193163
R_11dcGc6zMZwiPLV,List 9,Prolific,04-Jun-20,FALSE,0,0.015909091,0.423300822
R_1OwP2Ze7Ney3kze,List 9,Prolific,04-Jun-20,FALSE,0,0.184090909,0.646397724
R_yDtUgBzMycgd7Ed,List 9,Prolific,22-Jun-20,FALSE,0.004545455,0.075,0.015545306
R_1NE1LuxGcECRp5a,List 9,Prolific,22-Jun-20,FALSE,0,0.004545455,0.209639116
R_1JWo2X4M2g1l46y,List 9,Prolific,22-Jun-20,FALSE,0.009111617,0.018223235,-0.0557037
R_2zpwfPeXr95BvrL,List 9,Prolific,22-Jun-20,FALSE,0,0.006818182,-0.151800726
R_3OdoPm5hdl5H7QR,List 9,Prolific,22-Jun-20,FALSE,0,0.311363636,0.786738938
R_2fm4nnqW32KmSRD,List 9,Prolific,22-Jun-20,FALSE,0.002272727,0.327272727,0.58525752
R_O2W1gb3PD0s7X33,List 9,Prolific,22-Jun-20,FALSE,0,0.084090909,0.878605169
R_2uWJC5lLN5adnZA,List 9,Prolific,22-Jun-20,FALSE,0,0.036363636,0.838544484
R_1BbRsZn19lMt7xv,List 9,Prolific,22-Jun-20,FALSE,0,0.299086758,0.658648272
R_3IPNihDvZ1hDfu1,List 9,Prolific,22-Jun-20,FALSE,0,0.175,0.634866386
R_Ce0oU3XcWwyZCtr,List 9,Prolific,22-Jun-20,FALSE,0,0.134090909,0.697402396
R_1QgWUgQgehfGNXB,List 9,Prolific,22-Jun-20,FALSE,0,0.218181818,0.566815084
R_2TB0x9Ai6dAFcNb,List 9,Prolific,22-Jun-20,FALSE,0,0.047727273,0.561044342
R_24BnUtZ2QUdhQk1,List 9,Prolific,22-Jun-20,FALSE,0.002277904,0.173120729,0.836648256
R_1eJmKhnpfMKl7Do,List 9,Prolific,06-Jul-20,FALSE,0.002277904,0.022779043,0.064810403
R_5z5UzyVhneAvtSx,List 9,Prolific,06-Jul-20,FALSE,0.002277904,0.150341686,0.379356394
R_2qfVNTbX7qbUWVl,List 9,Prolific,06-Jul-20,FALSE,0,0.102505695,0.676788771
R_Y2ZcNRxNan2fmX7,List 9,Prolific,06-Jul-20,FALSE,0,0.059225513,0.868369294
R_BEf86Tt1vGKabQt,List 9,Prolific,06-Jul-20,FALSE,0.002277904,0.250569476,0.730554568
R_3G976KblBJuscIm,List 9,Prolific,06-Jul-20,FALSE,0,0.261363636,0.63203716
R_3D1FndlBFX3bvaM,List 9,Prolific,06-Jul-20,FALSE,0,0.2,0.600506322
R_2QVUVjHoobigCRd,List 9,Prolific,06-Jul-20,FALSE,0,0.047727273,0.423542793
R_pS44EBldGjjaAut,List 9,Prolific,06-Jul-20,FALSE,0.002272727,0.181818182,0.273239883
R_rjYY0ryG8kFVBU5,List 9,Prolific,06-Jul-20,FALSE,0,0.036363636,0.671970048
R_1LOM4zhdXfPbCkI,List 9,Prolific,06-Jul-20,FALSE,0,0.136363636,0.378492286
R_2yg3K6inLvjPT6o,List 9,Prolific,16-Jul-20,FALSE,0,0.082004556,0.599136411
R_3NyLOF9aRvsq4Dr,List 9,Prolific,16-Jul-20,FALSE,0,0.054545455,0.676182184
R_2rOpHu0I2u7FhhD,List 9,Prolific,16-Jul-20,FALSE,0,0.284090909,0.704014372
R_3fTX5mku2b65iOw,List 9,Prolific,16-Jul-20,FALSE,0,0.427272727,0.843881013
R_2bVs5CyAIhDe39S,List 9,Prolific,16-Jul-20,FALSE,0,0.034090909,0.79342775
R_1gBaoWhq8NTth5Y,List 9,Prolific,16-Jul-20,FALSE,0,0.440909091,0.794522009
R_2ZDIJ7qkGl3bk9y,List 9,Prolific,16-Jul-20,FALSE,0,0.009090909,0.567164695
R_1LuPYnOdA6ICNSn,List 9,Prolific,29-Jul-20,FALSE,0,0.627853881,0.630247313
R_2XpWldotlkNDTCE,List 9,Prolific,29-Jul-20,FALSE,0,0.077448747,0.391587759
R_1hFG5m5bKTvciHv,List 9,Prolific,29-Jul-20,FALSE,0,0.127562642,0.690682555
R_3G7YPPQsBnDJy2d,List 9,Prolific,29-Jul-20,FALSE,0,0.222727273,0.465787805
R_3ly3Dx4k1tY3rSB,List 9,Prolific,29-Jul-20,FALSE,0,0.015909091,0.538725165
R_1DNG7hA9DmzY56N,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.05,-0.056701488
R_qKRcxkaKJUFOtDX,List 10,Mturk,28-Jan-20,FALSE,0,0.040909091,-0.118921752
R_3PcPjQwxg3zwt47,List 10,Mturk,28-Jan-20,FALSE,0,0.036363636,-0.116144471
R_2pWwIDcHwHxVrAT,List 10,Mturk,28-Jan-20,FALSE,0,0.504545455,NA
R_T1Re614gGkAC4pP,List 10,Mturk,28-Jan-20,FALSE,0,0.029545455,0.691106941
R_3D8ETcF6765Z9yR,List 10,Mturk,28-Jan-20,FALSE,0.011363636,0.002272727,0.208864783
R_3hsybQD5YozF2JP,List 10,Mturk,28-Jan-20,FALSE,0,0.254545455,0.882381864
R_2BljJ3Dh4oR5ZV7,List 10,Mturk,28-Jan-20,FALSE,0,0.020501139,0.762668783
R_2U3FDuVfhInZCLy,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.28100521
R_1FnBIJCsCSSVMQA,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.031818182,0.045914062
R_1I4YaQtJ6uFRWFE,List 10,Mturk,28-Jan-20,FALSE,0,0.077272727,0.859847285
R_ZgBy0P2XmCwazIZ,List 10,Mturk,28-Jan-20,FALSE,0,0.029545455,-0.214158642
R_BRroLzSupICQRBn,List 10,Mturk,28-Jan-20,FALSE,0.004545455,0,0.244591847
R_2dPVeCIkMqK8kFt,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.416035751
R_2WCDX91A0ARDtvB,List 10,Mturk,28-Jan-20,FALSE,0.004545455,0.002272727,0.113405934
R_2EmA5eq3kTUWuwq,List 10,Mturk,28-Jan-20,FALSE,0,0.132118451,0.136734624
R_884b1X0Hbac25eV,List 10,Mturk,28-Jan-20,FALSE,0,0,0.433468168
R_23gxOdDgXir77cy,List 10,Mturk,28-Jan-20,FALSE,0,0.102272727,0.677008392
R_3is9cG20kjuZ2Js,List 10,Mturk,28-Jan-20,FALSE,0,0.090909091,0.380446301
R_31NN0QLajmIuR9q,List 10,Mturk,28-Jan-20,FALSE,0,0.065909091,0.842524569
R_30r5TTaM1ZPHwRm,List 10,Mturk,28-Jan-20,FALSE,0,0.047727273,-0.17452571
R_1H1VFleYr7HFiPI,List 10,Mturk,28-Jan-20,FALSE,0.006818182,0.004545455,NA
R_3k1wTPURoiln2MP,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.236190294
R_3NR799Qa2ciNTuA,List 10,Mturk,28-Jan-20,FALSE,0,0.020454545,-0.543060555
R_ypuNYPXY4EfTiEN,List 10,Mturk,28-Jan-20,FALSE,0.002277904,0.132118451,0.823533464
R_ugmuWoTVFEyZx3H,List 10,Mturk,28-Jan-20,FALSE,0,0.163636364,-0.041348161
R_3flbFGXZnC2DHwx,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.004545455,-9.05E-04
R_2OOUCgG7UsNDZL9,List 10,Mturk,28-Jan-20,FALSE,0,0.022727273,-0.086693855
R_xbcluW18FG0ZoNb,List 10,Mturk,28-Jan-20,FALSE,0,0.136363636,0.915213183
R_24CrAU9V2g2rEZC,List 10,Mturk,28-Jan-20,FALSE,0,0.095454545,0.783708187
R_1LdSsQdDEZHum31,List 10,Mturk,28-Jan-20,FALSE,0,0.002272727,0.335543294
R_1g5XWFxsi39FjQs,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.143076133
R_3g5YPweoftlRiut,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.166054091
R_1fjAApJoKeN3AfY,List 10,Mturk,28-Jan-20,FALSE,0.004545455,0.029545455,0.297582785
R_32Xbe5g0StlYluB,List 10,Mturk,28-Jan-20,FALSE,0,0.238636364,0.881855686
R_3pfmExZNEIFj8xW,List 10,Mturk,28-Jan-20,FALSE,0,0.411363636,NA
R_264q9rfYnaZCmpZ,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.047727273,0.762695494
R_331D2qNIgAOoYmQ,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0,-0.126271585
R_3CNIxZFRfZoDRRx,List 10,Mturk,28-Jan-20,FALSE,0,0.147727273,0.848529671
R_OvRagqfRXO8tp1D,List 10,Mturk,28-Jan-20,FALSE,0,0.207289294,0.871393428
R_3R9P6AvGkqhcaeh,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.006818182,-0.009355902
R_2bO9svBsUdEuYLC,List 10,Mturk,28-Jan-20,FALSE,0,0.063636364,0.474733678
R_w0htxgjN2niCeJP,List 10,Mturk,28-Jan-20,FALSE,0.002277904,0.514806378,0.275006033
R_3DtGSa68ECPfoQd,List 10,Mturk,28-Jan-20,FALSE,0,0,0.022591162
R_3fdj4bGqTPnHLWo,List 10,Mturk,28-Jan-20,FALSE,0,0.068181818,0.470434188
R_zcKxizhpp2cePIt,List 10,Mturk,28-Jan-20,FALSE,0,0.025,0.149016978
R_3NvS52yRCWd2goz,List 10,Mturk,28-Jan-20,FALSE,0,0.086363636,0.216368671
R_6QZl3Qyn1xdS1j3,List 10,Mturk,28-Jan-20,FALSE,0.004545455,0.004545455,0.676271529
R_2uONNutnj5uEYw5,List 10,Mturk,28-Jan-20,FALSE,0,0.138952164,0.397702613
R_3jW3oIWUQoxeqZT,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.313617279
R_xGgIFeX50d1zhSN,List 10,Mturk,28-Jan-20,FALSE,0,0.125284738,0.569267136
R_2YzIf8agSG9pL5A,List 10,Mturk,28-Jan-20,FALSE,0,0.013636364,-0.187674936
R_2eb4EuEwonxxiuM,List 10,Mturk,28-Jan-20,FALSE,0,0.036363636,0.688730981
R_1H8n1KWBp3mhXKF,List 10,Mturk,28-Jan-20,FALSE,0,0.043181818,0.669072991
R_3Kx2oIVaojUTPHS,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.015909091,-0.079790059
R_XhbpNYBSufFNVMR,List 10,Mturk,28-Jan-20,FALSE,0,0.095454545,0.801825193
R_cx7rfMZKT6B9gJP,List 10,Mturk,28-Jan-20,FALSE,0,0.015909091,-0.125976536
R_2aOW1Llom5F41Ld,List 10,Mturk,28-Jan-20,FALSE,0,0.034168565,-0.38927052
R_23UiCNNIeIquZ9H,List 10,Mturk,28-Jan-20,FALSE,0,0.052272727,0.197802712
R_shzn29LS2m9n76V,List 10,Mturk,28-Jan-20,FALSE,0,0.118451025,0.795314006
R_88F9XthBu82xGvv,List 10,Mturk,28-Jan-20,FALSE,0,0.088838269,0.809296082
R_3sytPdq2qG7TkDO,List 10,Mturk,28-Jan-20,FALSE,0.004555809,0,-0.045524763
R_3dXF21LHBRK7dzj,List 10,Mturk,28-Jan-20,FALSE,0,0.129545455,0.72682875
R_2P0Xjgbh9rPJjPe,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.099803673
R_3e4PIgQytALLKsQ,List 10,Mturk,28-Jan-20,FALSE,0,0.152272727,0.199366306
R_24c0WZPyRq2lRua,List 10,Mturk,28-Jan-20,FALSE,0,0.011363636,-0.313508403
R_1Qnm4WT0jvYKbyP,List 10,Mturk,28-Jan-20,FALSE,0,0.068181818,0.292076642
R_1pVGOdAhWtltGns,List 10,Mturk,28-Jan-20,FALSE,0.020454545,0,0.162397884
R_28TDB0clOZKZkRZ,List 10,Mturk,28-Jan-20,FALSE,0,0.252272727,0.796876397
R_3nBP08z2ssr83ch,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.002272727,-0.259111891
R_1EcI5VfwPeILYVw,List 10,Mturk,28-Jan-20,FALSE,0,0.265909091,0.876623376
R_3I4vqvLJSmdWMpV,List 10,Mturk,28-Jan-20,FALSE,0,0.147727273,-0.184612777
R_3CI6V5DFwdRcJ3i,List 10,Mturk,28-Jan-20,FALSE,0,0.188636364,0.670603314
R_1pRMo86jgDw6Jky,List 10,Mturk,28-Jan-20,FALSE,0,0.213636364,0.763161154
R_wMZ1GC22QJFMuel,List 10,Mturk,28-Jan-20,FALSE,0,0.120454545,-0.057660117
R_25BeXSZiX04bHOW,List 10,Mturk,28-Jan-20,FALSE,0,0.027272727,0.04920238
R_3sug0UEt07dBTEx,List 10,Mturk,28-Jan-20,FALSE,0,0.002272727,-0.337474887
R_3EYnlQZiueLeaEU,List 10,Mturk,28-Jan-20,FALSE,0.013636364,0.343181818,-0.248476475
R_bj9ZKd9yEAShb3z,List 10,Mturk,28-Jan-20,FALSE,0,0.022727273,0.723023456
R_0ewSLKtPrLaZOHn,List 10,Mturk,28-Jan-20,FALSE,0,0.056818182,0.309948597
R_1DpMY0hwfhBUbN5,List 10,Mturk,28-Jan-20,FALSE,0,0.093181818,0.728160896
R_b9kt9cs7bszODL3,List 10,Mturk,28-Jan-20,FALSE,0,0.081818182,0.800764805
R_9NrOV6qiKTeDCqR,List 10,Mturk,28-Jan-20,FALSE,0,0.240909091,0.823673841
R_3lzdoRa7GGPxJau,List 10,Mturk,28-Jan-20,FALSE,0,0.191343964,0.777397429
R_3fqkJbCzWWnuc9S,List 10,Mturk,28-Jan-20,FALSE,0,0.295454545,0.842583445
R_1mfar1nfcEEOuwr,List 10,Mturk,28-Jan-20,FALSE,0,0.163636364,0.91418555
R_phpVCuVPRQqbmz7,List 10,Mturk,28-Jan-20,FALSE,0,0.195454545,0.843912183
R_sRL4piqOPdHXedb,List 10,Mturk,28-Jan-20,FALSE,0,0.234090909,0.764985444
R_3pnKqL2iMmvVPTc,List 10,Mturk,28-Jan-20,FALSE,0,0.159090909,0.800237953
R_1hT1g1KRJP1zfg5,List 10,Mturk,28-Jan-20,FALSE,0,0,0.196987665
R_1EYUtGeJKiTuvUk,List 10,Mturk,28-Jan-20,FALSE,0,0.140909091,-0.078181896
R_036k0LpyK0SQ68p,List 10,Mturk,28-Jan-20,FALSE,0,0.05,0.718860343
R_3McikIzDSu9nTrR,List 10,Mturk,28-Jan-20,FALSE,0,0.002272727,0.646480979
R_11ZqDOlvdDwo3Dt,List 10,Mturk,28-Jan-20,FALSE,0.009090909,0.029545455,0.643114363
R_33kcHsfO9eBqARQ,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0,0.087736042
R_6EwaOWZG0QAlhFn,List 10,Mturk,28-Jan-20,FALSE,0,0.113636364,0.67676098
R_3nkJvtMFb6k2wpG,List 10,Mturk,28-Jan-20,FALSE,0,0.115909091,0.85469845
R_1doBozC5vpEt67g,List 10,Mturk,28-Jan-20,FALSE,0,0.004545455,-0.208615274
R_12tBE8T2vTVMqTp,List 10,Mturk,28-Jan-20,FALSE,0,0.002272727,0.087124818
R_2rv9Ash3M7eyAWH,List 10,Mturk,28-Jan-20,FALSE,0,0.013636364,0.832850558
R_1C7aKE0GZslUPi9,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.146793002
R_1luRzjQ5id0lVkl,List 10,Mturk,28-Jan-20,TRUE,0,0.002272727,NA
R_AbnsT2MDpeqK4xz,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.231818182,0.626796322
R_1QEKlPvpAbHCGBX,List 10,Mturk,28-Jan-20,FALSE,0,0.147727273,0.895652857
R_rf1yYtDmkWCCpRT,List 10,Mturk,28-Jan-20,FALSE,0,0.134090909,0.62304748
R_UEnYduZpFoIEETL,List 10,Mturk,28-Jan-20,FALSE,0,0.065909091,-0.129067983
R_1lsYG30i6LcVm9p,List 10,Mturk,28-Jan-20,FALSE,0.009090909,0.311363636,0.246413082
R_2vYujFZKtXotuHD,List 10,Mturk,28-Jan-20,FALSE,0.004545455,0.113636364,-0.216153454
R_2zeXSUZUGvlyZQC,List 10,Mturk,28-Jan-20,FALSE,0,0.065909091,0.525036645
R_2QWJFNPVmG5XMwb,List 10,Mturk,28-Jan-20,FALSE,0.002283105,0.465753425,NA
R_24tLpgfK6gRgVtK,List 10,Mturk,28-Jan-20,TRUE,0.002272727,0.070454545,NA
R_2uCk1RxQOtxWElT,List 10,Mturk,28-Jan-20,FALSE,0,0.070454545,0.791213205
R_1lobVmBsthQt9xF,List 10,Mturk,28-Jan-20,FALSE,0,0.056818182,0.533705189
R_2fvov9Jy7C9YSA7,List 10,Mturk,28-Jan-20,FALSE,0,0.113636364,0.824482772
R_1QnrxRVUan3CMQd,List 10,Mturk,28-Jan-20,FALSE,0,0.511363636,NA
R_3GBoDd9No6GER9l,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.009090909,0.27187073
R_Xh89MRoqNfNbynL,List 10,Mturk,28-Jan-20,FALSE,0,0.15,0.83236488
R_2PwkEqkaBCobYI7,List 10,Mturk,28-Jan-20,FALSE,0.002277904,0.132118451,0.855355349
R_yCQdpgKuiW28ZdD,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.118181818,0.775829508
R_22Jv28zrMa8mCTj,List 10,Mturk,28-Jan-20,FALSE,0.002277904,0.009111617,0.323169179
R_WkcBK4f0aALGe2d,List 10,Mturk,28-Jan-20,FALSE,0,0.081818182,0.810265485
R_32J725DhZCtG5NM,List 10,Mturk,28-Jan-20,FALSE,0,0.131818182,0.75627776
R_2348ZGTaI73KJbX,List 10,Mturk,28-Jan-20,FALSE,0,0.493181818,0.150161096
R_3MumtFSVNrO4kNJ,List 10,Mturk,28-Jan-20,FALSE,0,0.084090909,0.670875555
R_bIXv6fyiH9NCVcl,List 10,Mturk,28-Jan-20,TRUE,0.002272727,0.656818182,NA
R_T4NFfWbi56f7Jeh,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.568181818,NA
R_1dmKFEUldxzvLDE,List 10,Mturk,28-Jan-20,FALSE,0.006818182,0.013636364,0.006842772
R_1GJit9fVW1NrsAx,List 10,Mturk,28-Jan-20,FALSE,0,0,0.422327577
R_25FRz7GtxRrNOtF,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.072093772
R_3gR9rXxCxwPxwya,List 10,Mturk,28-Jan-20,FALSE,0,0.031818182,0.206930051
R_DjeiYCcD8hDTw3f,List 10,Mturk,28-Jan-20,FALSE,0,0.536363636,0.383575689
R_28THaINQPYLIR9H,List 10,Mturk,28-Jan-20,FALSE,0,0.104545455,0.504486381
R_2fjujGWMOqxz1uq,List 10,Mturk,28-Jan-20,FALSE,0,0.018181818,0.79237584
R_2SfCH9R5qG6XrF0,List 10,Mturk,28-Jan-20,FALSE,0,0,-0.244131991
R_OpcSdfBjKXaHA3L,List 10,Mturk,28-Jan-20,FALSE,0,0,0.065561575
R_3p8NZGAUIlvIPry,List 10,Mturk,28-Jan-20,FALSE,0,0.011363636,-0.258143626
R_3PtTu5o5gruie3M,List 10,Mturk,28-Jan-20,FALSE,0,0.031890661,0.747998609
R_2a9aRSlJtSujFpZ,List 10,Mturk,28-Jan-20,FALSE,0,0.277272727,-0.297297681
R_vjWI0EYIfncxqdX,List 10,Mturk,28-Jan-20,FALSE,0,0.075170843,0.944174366
R_qORJsbLNdQx3zDH,List 10,Mturk,28-Jan-20,FALSE,0.006818182,0.045454545,0.765162417
R_2QYPSWgXyzrqlwL,List 10,Mturk,28-Jan-20,FALSE,0.002277904,0,-0.016662741
R_2TZ8Y1PD3lCUSaC,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.002272727,-0.479764947
R_1o6hNNtiuMJx5oY,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0.047727273,0.050858293
R_1HorCNlrPgxfh8P,List 10,Mturk,28-Jan-20,FALSE,0.002272727,0,-0.21439133
R_3G3sHZ2hEhBWkCS,List 10,Mturk,28-Jan-20,FALSE,0,0.068181818,-0.010143874
R_WiHuUhYkCQGcb3X,List 10,Mturk,28-Jan-20,FALSE,0,0.070454545,0.825031967
